2012   6 13 10
2012   6 14 10
2012   6 15 20
2012   6 16 20
2012   6 17 20
2012   6 18 27
2012   6 19 27
2012   6 20 27
2012   6 21 27
2012   6 22 27
2012   6 23 27
2012   7  0 27
2012   7  1 27
2012   7  2 27
2012   7  3 17
2012   7  4 17
2012   7  5 17
2012   7  6 10
2012   7  7 10
2012   7  8 10
2012   7  9 10
2012   7 10 10
2012   7 11 10
2012   7 12 10
2012   7 13 10
2012   7 14 10
2012   7 15 13
2012   7 16 13
2012   7 17 13
2012   7 18 10
2012   7 19 10
2012   7 20 10
2012   7 21 27
2012   7 22 27
2012   7 23 27
2012   8  0 13
2012   8  1 13
2012   8  2 13
2012   8  3 20
2012   8  4 20
2012   8  5 20
2012   8  6 13
2012   8  7 13
2012   8  8 13
2012   8  9  3
2012   8 10  3
2012   8 11  3
2012   8 12  3
2012   8 13  3
2012   8 14  3
2012   8 15  7
2012   8 16  7
2012   8 17  7
2012   8 18 17
2012   8 19 17
2012   8 20 17
2012   8 21 10
2012   8 22 10
2012   8 23 10
2012   9  0 23
2012   9  1 23
2012   9  2 23
2012   9  3 23
2012   9  4 23
2012   9  5 23
2012   9  6 17
2012   9  7 17
2012   9  8 17
2012   9  9 17
2012   9 10 17
2012   9 11 17
2012   9 12 13
2012   9 13 13
2012   9 14 13
2012   9 15 27
2012   9 16 27
2012   9 17 27
2012   9 18 13
2012   9 19 13
2012   9 20 13
2012   9 21 20
2012   9 22 20
2012   9 23 20
2012  10  0  7
2012  10  1  7
2012  10  2  7
2012  10  3 10
2012  10  4 10
2012  10  5 10
2012  10  6  7
2012  10  7  7
2012  10  8  7
2012  10  9 17
2012  10 10 17
2012  10 11 17
2012  10 12 23
2012  10 13 23
2012  10 14 23
2012  10 15 13
2012  10 16 13
2012  10 17 13
2012  10 18 17
2012  10 19 17
2012  10 20 17
2012  10 21 10
2012  10 22 10
2012  10 23 10
2012  11  0 20
2012  11  1 20
2012  11  2 20
2012  11  3 27
2012  11  4 27
2012  11  5 27
2012  11  6 13
2012  11  7 13
2012  11  8 13
2012  11  9  7
2012  11 10  7
2012  11 11  7
2012  11 12  7
2012  11 13  7
2012  11 14  7
2012  11 15 17
2012  11 16 17
2012  11 17 17
2012  11 18 17
2012  11 19 17
2012  11 20 17
2012  11 21 17
2012  11 22 17
2012  11 23 17
2012  12  0 20
2012  12  1 20
2012  12  2 20
2012  12  3 13
2012  12  4 13
2012  12  5 13
2012  12  6  0
2012  12  7  0
2012  12  8  0
2012  12  9 13
2012  12 10 13
2012  12 11 13
2012  12 12 13
2012  12 13 13
2012  12 14 13
2012  12 15 13
2012  12 16 13
2012  12 17 13
2012  12 18 23
2012  12 19 23
2012  12 20 23
2012  12 21 20
2012  12 22 20
2012  12 23 20
2012  13  0 27
2012  13  1 27
2012  13  2 27
2012  13  3 30
2012  13  4 30
2012  13  5 30
2012  13  6 33
2012  13  7 33
2012  13  8 33
2012  13  9 10
2012  13 10 10
2012  13 11 10
2012  13 12  3
2012  13 13  3
2012  13 14  3
2012  13 15 10
2012  13 16 10
2012  13 17 10
2012  13 18  3
2012  13 19  3
2012  13 20  3
2012  13 21  7
2012  13 22  7
2012  13 23  7
2012  14  0  7
2012  14  1  7
2012  14  2  7
2012  14  3  3
2012  14  4  3
2012  14  5  3
2012  14  6  7
2012  14  7  7
2012  14  8  7
2012  14  9  3
2012  14 10  3
2012  14 11  3
2012  14 12  3
2012  14 13  3
2012  14 14  3
2012  14 15  0
2012  14 16  0
2012  14 17  0
2012  14 18  0
2012  14 19  0
2012  14 20  0
2012  14 21  3
2012  14 22  3
2012  14 23  3
2012  15  0  3
2012  15  1  3
2012  15  2  3
2012  15  3 13
2012  15  4 13
2012  15  5 13
2012  15  6  3
2012  15  7  3
2012  15  8  3
2012  15  9  0
2012  15 10  0
2012  15 11  0
2012  15 12  3
2012  15 13  3
2012  15 14  3
2012  15 15 10
2012  15 16 10
2012  15 17 10
2012  15 18 17
2012  15 19 17
2012  15 20 17
2012  15 21 27
2012  15 22 27
2012  15 23 27
2012  16  0 20
2012  16  1 20
2012  16  2 20
2012  16  3 13
2012  16  4 13
2012  16  5 13
2012  16  6 10
2012  16  7 10
2012  16  8 10
2012  16  9 23
2012  16 10 23
2012  16 11 23
2012  16 12 33
2012  16 13 33
2012  16 14 33
2012  16 15 23
2012  16 16 23
2012  16 17 23
2012  16 18 30
2012  16 19 30
2012  16 20 30
2012  16 21 13
2012  16 22 13
2012  16 23 13
2012  17  0 30
2012  17  1 30
2012  17  2 30
2012  17  3 20
2012  17  4 20
2012  17  5 20
2012  17  6  7
2012  17  7  7
2012  17  8  7
2012  17  9 10
2012  17 10 10
2012  17 11 10
2012  17 12 10
2012  17 13 10
2012  17 14 10
2012  17 15 10
2012  17 16 10
2012  17 17 10
2012  17 18 17
2012  17 19 17
2012  17 20 17
2012  17 21 10
2012  17 22 10
2012  17 23 10
2012  18  0 23
2012  18  1 23
2012  18  2 23
2012  18  3  3
2012  18  4  3
2012  18  5  3
2012  18  6  3
2012  18  7  3
2012  18  8  3
2012  18  9 10
2012  18 10 10
2012  18 11 10
2012  18 12  7
2012  18 13  7
2012  18 14  7
2012  18 15  7
2012  18 16  7
2012  18 17  7
2012  18 18  7
2012  18 19  7
2012  18 20  7
2012  18 21 10
2012  18 22 10
2012  18 23 10
2012  19  0  3
2012  19  1  3
2012  19  2  3
2012  19  3 10
2012  19  4 10
2012  19  5 10
2012  19  6  0
2012  19  7  0
2012  19  8  0
2012  19  9  7
2012  19 10  7
2012  19 11  7
2012  19 12  0
2012  19 13  0
2012  19 14  0
2012  19 15 13
2012  19 16 13
2012  19 17 13
2012  19 18  3
2012  19 19  3
2012  19 20  3
2012  19 21  3
2012  19 22  3
2012  19 23  3
2012  20  0 20
2012  20  1 20
2012  20  2 20
2012  20  3 20
2012  20  4 20
2012  20  5 20
2012  20  6 10
2012  20  7 10
2012  20  8 10
2012  20  9  3
2012  20 10  3
2012  20 11  3
2012  20 12  3
2012  20 13  3
2012  20 14  3
2012  20 15 10
2012  20 16 10
2012  20 17 10
2012  20 18 13
2012  20 19 13
2012  20 20 13
2012  20 21  0
2012  20 22  0
2012  20 23  0
2012  21  0 20
2012  21  1 20
2012  21  2 20
2012  21  3 23
2012  21  4 23
2012  21  5 23
2012  21  6 13
2012  21  7 13
2012  21  8 13
2012  21  9 17
2012  21 10 17
2012  21 11 17
2012  21 12 20
2012  21 13 20
2012  21 14 20
2012  21 15 10
2012  21 16 10
2012  21 17 10
2012  21 18 20
2012  21 19 20
2012  21 20 20
2012  21 21 20
2012  21 22 20
2012  21 23 20
2012  22  0  7
2012  22  1  7
2012  22  2  7
2012  22  3 13
2012  22  4 13
2012  22  5 13
2012  22  6 43
2012  22  7 43
2012  22  8 43
2012  22  9 37
2012  22 10 37
2012  22 11 37
2012  22 12 43
2012  22 13 43
2012  22 14 43
2012  22 15 37
2012  22 16 37
2012  22 17 37
2012  22 18 47
2012  22 19 47
2012  22 20 47
2012  22 21 47
2012  22 22 47
2012  22 23 47
2012  23  0 50
2012  23  1 50
2012  23  2 50
2012  23  3 37
2012  23  4 37
2012  23  5 37
2012  23  6 23
2012  23  7 23
2012  23  8 23
2012  23  9  7
2012  23 10  7
2012  23 11  7
2012  23 12  7
2012  23 13  7
2012  23 14  7
2012  23 15  7
2012  23 16  7
2012  23 17  7
2012  23 18  0
2012  23 19  0
2012  23 20  0
2012  23 21 10
2012  23 22 10
2012  23 23 10
2012  24  0 40
2012  24  1 40
2012  24  2 40
2012  24  3 27
2012  24  4 27
2012  24  5 27
2012  24  6 13
2012  24  7 13
2012  24  8 13
2012  24  9 13
2012  24 10 13
2012  24 11 13
2012  24 12 20
2012  24 13 20
2012  24 14 20
2012  24 15 43
2012  24 16 43
2012  24 17 43
2012  24 18 43
2012  24 19 43
2012  24 20 43
2012  24 21 37
2012  24 22 37
2012  24 23 37
2012  25  0 30
2012  25  1 30
2012  25  2 30
2012  25  3 40
2012  25  4 40
2012  25  5 40
2012  25  6 33
2012  25  7 33
2012  25  8 33
2012  25  9 43
2012  25 10 43
2012  25 11 43
2012  25 12 30
2012  25 13 30
2012  25 14 30
2012  25 15 20
2012  25 16 20
2012  25 17 20
2012  25 18 17
2012  25 19 17
2012  25 20 17
2012  25 21 23
2012  25 22 23
2012  25 23 23
2012  26  0 23
2012  26  1 23
2012  26  2 23
2012  26  3  3
2012  26  4  3
2012  26  5  3
2012  26  6 20
2012  26  7 20
2012  26  8 20
2012  26  9 23
2012  26 10 23
2012  26 11 23
2012  26 12 17
2012  26 13 17
2012  26 14 17
2012  26 15 27
2012  26 16 27
2012  26 17 27
2012  26 18 20
2012  26 19 20
2012  26 20 20
2012  26 21 13
2012  26 22 13
2012  26 23 13
2012  27  0 17
2012  27  1 17
2012  27  2 17
2012  27  3 17
2012  27  4 17
2012  27  5 17
2012  27  6 30
2012  27  7 30
2012  27  8 30
2012  27  9 20
2012  27 10 20
2012  27 11 20
2012  27 12 23
2012  27 13 23
2012  27 14 23
2012  27 15 17
2012  27 16 17
2012  27 17 17
2012  27 18 13
2012  27 19 13
2012  27 20 13
2012  27 21  3
2012  27 22  3
2012  27 23  3
2012  28  0 20
2012  28  1 20
2012  28  2 20
2012  28  3 23
2012  28  4 23
2012  28  5 23
2012  28  6 10
2012  28  7 10
2012  28  8 10
2012  28  9  7
2012  28 10  7
2012  28 11  7
2012  28 12  7
2012  28 13  7
2012  28 14  7
2012  28 15  3
2012  28 16  3
2012  28 17  3
2012  28 18 23
2012  28 19 23
2012  28 20 23
2012  28 21 27
2012  28 22 27
2012  28 23 27
2012  29  0 27
2012  29  1 27
2012  29  2 27
2012  29  3 23
2012  29  4 23
2012  29  5 23
2012  29  6 17
2012  29  7 17
2012  29  8 17
2012  29  9 10
2012  29 10 10
2012  29 11 10
2012  29 12  0
2012  29 13  0
2012  29 14  0
2012  29 15 10
2012  29 16 10
2012  29 17 10
2012  29 18 20
2012  29 19 20
2012  29 20 20
2012  29 21 13
2012  29 22 13
2012  29 23 13
2012  30  0  0
2012  30  1  0
2012  30  2  0
2012  30  3  0
2012  30  4  0
2012  30  5  0
2012  30  6  7
2012  30  7  7
2012  30  8  7
2012  30  9  0
2012  30 10  0
2012  30 11  0
2012  30 12  0
2012  30 13  0
2012  30 14  0
2012  30 15 30
2012  30 16 30
2012  30 17 30
2012  30 18 37
2012  30 19 37
2012  30 20 37
2012  30 21 37
2012  30 22 37
2012  30 23 37
2012  31  0 23
2012  31  1 23
2012  31  2 23
2012  31  3 13
2012  31  4 13
2012  31  5 13
2012  31  6  7
2012  31  7  7
2012  31  8  7
2012  31  9  3
2012  31 10  3
2012  31 11  3
2012  31 12  3
2012  31 13  3
2012  31 14  3
2012  31 15  0
2012  31 16  0
2012  31 17  0
2012  31 18  0
2012  31 19  0
2012  31 20  0
2012  31 21  7
2012  31 22  7
2012  31 23  7
2012  32  0 20
2012  32  1 20
2012  32  2 20
2012  32  3 23
2012  32  4 23
2012  32  5 23
2012  32  6 23
2012  32  7 23
2012  32  8 23
2012  32  9 17
2012  32 10 17
2012  32 11 17
2012  32 12 17
2012  32 13 17
2012  32 14 17
2012  32 15  3
2012  32 16  3
2012  32 17  3
2012  32 18  3
2012  32 19  3
2012  32 20  3
2012  32 21  7
2012  32 22  7
2012  32 23  7
2012  33  0 13
2012  33  1 13
2012  33  2 13
2012  33  3 17
2012  33  4 17
2012  33  5 17
2012  33  6 13
2012  33  7 13
2012  33  8 13
2012  33  9 13
2012  33 10 13
2012  33 11 13
2012  33 12 10
2012  33 13 10
2012  33 14 10
2012  33 15  0
2012  33 16  0
2012  33 17  0
2012  33 18 10
2012  33 19 10
2012  33 20 10
2012  33 21 17
2012  33 22 17
2012  33 23 17
2012  34  0 23
2012  34  1 23
2012  34  2 23
2012  34  3 20
2012  34  4 20
2012  34  5 20
2012  34  6 13
2012  34  7 13
2012  34  8 13
2012  34  9 17
2012  34 10 17
2012  34 11 17
2012  34 12 23
2012  34 13 23
2012  34 14 23
2012  34 15 13
2012  34 16 13
2012  34 17 13
2012  34 18  7
2012  34 19  7
2012  34 20  7
2012  34 21  3
2012  34 22  3
2012  34 23  3
2012  35  0 23
2012  35  1 23
2012  35  2 23
2012  35  3 27
2012  35  4 27
2012  35  5 27
2012  35  6 23
2012  35  7 23
2012  35  8 23
2012  35  9 20
2012  35 10 20
2012  35 11 20
2012  35 12 27
2012  35 13 27
2012  35 14 27
2012  35 15 20
2012  35 16 20
2012  35 17 20
2012  35 18 20
2012  35 19 20
2012  35 20 20
2012  35 21 27
2012  35 22 27
2012  35 23 27
2012  36  0 27
2012  36  1 27
2012  36  2 27
2012  36  3 17
2012  36  4 17
2012  36  5 17
2012  36  6 10
2012  36  7 10
2012  36  8 10
2012  36  9 17
2012  36 10 17
2012  36 11 17
2012  36 12 27
2012  36 13 27
2012  36 14 27
2012  36 15 17
2012  36 16 17
2012  36 17 17
2012  36 18 30
2012  36 19 30
2012  36 20 30
2012  36 21 20
2012  36 22 20
2012  36 23 20
2012  37  0 17
2012  37  1 17
2012  37  2 17
2012  37  3 23
2012  37  4 23
2012  37  5 23
2012  37  6 13
2012  37  7 13
2012  37  8 13
2012  37  9  7
2012  37 10  7
2012  37 11  7
2012  37 12 13
2012  37 13 13
2012  37 14 13
2012  37 15 30
2012  37 16 30
2012  37 17 30
2012  37 18 23
2012  37 19 23
2012  37 20 23
2012  37 21 13
2012  37 22 13
2012  37 23 13
2012  38  0 20
2012  38  1 20
2012  38  2 20
2012  38  3 27
2012  38  4 27
2012  38  5 27
2012  38  6 20
2012  38  7 20
2012  38  8 20
2012  38  9 33
2012  38 10 33
2012  38 11 33
2012  38 12 30
2012  38 13 30
2012  38 14 30
2012  38 15 23
2012  38 16 23
2012  38 17 23
2012  38 18 40
2012  38 19 40
2012  38 20 40
2012  38 21 37
2012  38 22 37
2012  38 23 37
2012  39  0 40
2012  39  1 40
2012  39  2 40
2012  39  3 23
2012  39  4 23
2012  39  5 23
2012  39  6 27
2012  39  7 27
2012  39  8 27
2012  39  9 20
2012  39 10 20
2012  39 11 20
2012  39 12 23
2012  39 13 23
2012  39 14 23
2012  39 15 13
2012  39 16 13
2012  39 17 13
2012  39 18 27
2012  39 19 27
2012  39 20 27
2012  39 21 17
2012  39 22 17
2012  39 23 17
2012  40  0 17
2012  40  1 17
2012  40  2 17
2012  40  3  7
2012  40  4  7
2012  40  5  7
2012  40  6  0
2012  40  7  0
2012  40  8  0
2012  40  9 13
2012  40 10 13
2012  40 11 13
2012  40 12 20
2012  40 13 20
2012  40 14 20
2012  40 15 17
2012  40 16 17
2012  40 17 17
2012  40 18 27
2012  40 19 27
2012  40 20 27
2012  40 21 10
2012  40 22 10
2012  40 23 10
2012  41  0  7
2012  41  1  7
2012  41  2  7
2012  41  3 10
2012  41  4 10
2012  41  5 10
2012  41  6 13
2012  41  7 13
2012  41  8 13
2012  41  9  7
2012  41 10  7
2012  41 11  7
2012  41 12 13
2012  41 13 13
2012  41 14 13
2012  41 15  7
2012  41 16  7
2012  41 17  7
2012  41 18 20
2012  41 19 20
2012  41 20 20
2012  41 21 23
2012  41 22 23
2012  41 23 23
2012  42  0 27
2012  42  1 27
2012  42  2 27
2012  42  3 13
2012  42  4 13
2012  42  5 13
2012  42  6 10
2012  42  7 10
2012  42  8 10
2012  42  9  3
2012  42 10  3
2012  42 11  3
2012  42 12  7
2012  42 13  7
2012  42 14  7
2012  42 15  3
2012  42 16  3
2012  42 17  3
2012  42 18 13
2012  42 19 13
2012  42 20 13
2012  42 21 10
2012  42 22 10
2012  42 23 10
2012  43  0 17
2012  43  1 17
2012  43  2 17
2012  43  3 13
2012  43  4 13
2012  43  5 13
2012  43  6  0
2012  43  7  0
2012  43  8  0
2012  43  9  7
2012  43 10  7
2012  43 11  7
2012  43 12  7
2012  43 13  7
2012  43 14  7
2012  43 15 13
2012  43 16 13
2012  43 17 13
2012  43 18 10
2012  43 19 10
2012  43 20 10
2012  43 21 10
2012  43 22 10
2012  43 23 10
2012  44  0 10
2012  44  1 10
2012  44  2 10
2012  44  3 13
2012  44  4 13
2012  44  5 13
2012  44  6 30
2012  44  7 30
2012  44  8 30
2012  44  9 23
2012  44 10 23
2012  44 11 23
2012  44 12 30
2012  44 13 30
2012  44 14 30
2012  44 15 27
2012  44 16 27
2012  44 17 27
2012  44 18 20
2012  44 19 20
2012  44 20 20
2012  44 21 27
2012  44 22 27
2012  44 23 27
2012  45  0 27
2012  45  1 27
2012  45  2 27
2012  45  3 27
2012  45  4 27
2012  45  5 27
2012  45  6 20
2012  45  7 20
2012  45  8 20
2012  45  9 17
2012  45 10 17
2012  45 11 17
2012  45 12 20
2012  45 13 20
2012  45 14 20
2012  45 15 27
2012  45 16 27
2012  45 17 27
2012  45 18 30
2012  45 19 30
2012  45 20 30
2012  45 21 40
2012  45 22 40
2012  45 23 40
2012  46  0 23
2012  46  1 23
2012  46  2 23
2012  46  3 53
2012  46  4 53
2012  46  5 53
2012  46  6 37
2012  46  7 37
2012  46  8 37
2012  46  9 33
2012  46 10 33
2012  46 11 33
2012  46 12 27
2012  46 13 27
2012  46 14 27
2012  46 15 30
2012  46 16 30
2012  46 17 30
2012  46 18 33
2012  46 19 33
2012  46 20 33
2012  46 21 37
2012  46 22 37
2012  46 23 37
2012  47  0 23
2012  47  1 23
2012  47  2 23
2012  47  3  0
2012  47  4  0
2012  47  5  0
2012  47  6 13
2012  47  7 13
2012  47  8 13
2012  47  9 17
2012  47 10 17
2012  47 11 17
2012  47 12 20
2012  47 13 20
2012  47 14 20
2012  47 15  3
2012  47 16  3
2012  47 17  3
2012  47 18  0
2012  47 19  0
2012  47 20  0
2012  47 21  0
2012  47 22  0
2012  47 23  0
2012  48  0  0
2012  48  1  0
2012  48  2  0
2012  48  3  3
2012  48  4  3
2012  48  5  3
2012  48  6 13
2012  48  7 13
2012  48  8 13
2012  48  9  7
2012  48 10  7
2012  48 11  7
2012  48 12  0
2012  48 13  0
2012  48 14  0
2012  48 15  0
2012  48 16  0
2012  48 17  0
2012  48 18  0
2012  48 19  0
2012  48 20  0
2012  48 21  0
2012  48 22  0
2012  48 23  0
2012  49  0  0
2012  49  1  0
2012  49  2  0
2012  49  3  0
2012  49  4  0
2012  49  5  0
2012  49  6  0
2012  49  7  0
2012  49  8  0
2012  49  9  3
2012  49 10  3
2012  49 11  3
2012  49 12  0
2012  49 13  0
2012  49 14  0
2012  49 15  7
2012  49 16  7
2012  49 17  7
2012  49 18 17
2012  49 19 17
2012  49 20 17
2012  49 21 37
2012  49 22 37
2012  49 23 37
2012  50  0 50
2012  50  1 50
2012  50  2 50
2012  50  3 57
2012  50  4 57
2012  50  5 57
2012  50  6 23
2012  50  7 23
2012  50  8 23
2012  50  9 20
2012  50 10 20
2012  50 11 20
2012  50 12 13
2012  50 13 13
2012  50 14 13
2012  50 15 17
2012  50 16 17
2012  50 17 17
2012  50 18 20
2012  50 19 20
2012  50 20 20
2012  50 21 33
2012  50 22 33
2012  50 23 33
2012  51  0 33
2012  51  1 33
2012  51  2 33
2012  51  3 47
2012  51  4 47
2012  51  5 47
2012  51  6 30
2012  51  7 30
2012  51  8 30
2012  51  9 30
2012  51 10 30
2012  51 11 30
2012  51 12 33
2012  51 13 33
2012  51 14 33
2012  51 15 33
2012  51 16 33
2012  51 17 33
2012  51 18 30
2012  51 19 30
2012  51 20 30
2012  51 21 33
2012  51 22 33
2012  51 23 33
2012  52  0 33
2012  52  1 33
2012  52  2 33
2012  52  3 23
2012  52  4 23
2012  52  5 23
2012  52  6 17
2012  52  7 17
2012  52  8 17
2012  52  9 17
2012  52 10 17
2012  52 11 17
2012  52 12  7
2012  52 13  7
2012  52 14  7
2012  52 15 10
2012  52 16 10
2012  52 17 10
2012  52 18  7
2012  52 19  7
2012  52 20  7
2012  52 21 20
2012  52 22 20
2012  52 23 20
2012  53  0 33
2012  53  1 33
2012  53  2 33
2012  53  3 33
2012  53  4 33
2012  53  5 33
2012  53  6 33
2012  53  7 33
2012  53  8 33
2012  53  9 30
2012  53 10 30
2012  53 11 30
2012  53 12 23
2012  53 13 23
2012  53 14 23
2012  53 15 13
2012  53 16 13
2012  53 17 13
2012  53 18 10
2012  53 19 10
2012  53 20 10
2012  53 21  3
2012  53 22  3
2012  53 23  3
2012  54  0  0
2012  54  1  0
2012  54  2  0
2012  54  3  0
2012  54  4  0
2012  54  5  0
2012  54  6 10
2012  54  7 10
2012  54  8 10
2012  54  9 10
2012  54 10 10
2012  54 11 10
2012  54 12  3
2012  54 13  3
2012  54 14  3
2012  54 15  3
2012  54 16  3
2012  54 17  3
2012  54 18  7
2012  54 19  7
2012  54 20  7
2012  54 21 23
2012  54 22 23
2012  54 23 23
2012  55  0 17
2012  55  1 17
2012  55  2 17
2012  55  3 30
2012  55  4 30
2012  55  5 30
2012  55  6 10
2012  55  7 10
2012  55  8 10
2012  55  9 13
2012  55 10 13
2012  55 11 13
2012  55 12 13
2012  55 13 13
2012  55 14 13
2012  55 15 17
2012  55 16 17
2012  55 17 17
2012  55 18  7
2012  55 19  7
2012  55 20  7
2012  55 21  0
2012  55 22  0
2012  55 23  0
2012  56  0  0
2012  56  1  0
2012  56  2  0
2012  56  3  7
2012  56  4  7
2012  56  5  7
2012  56  6 17
2012  56  7 17
2012  56  8 17
2012  56  9 20
2012  56 10 20
2012  56 11 20
2012  56 12 23
2012  56 13 23
2012  56 14 23
2012  56 15 13
2012  56 16 13
2012  56 17 13
2012  56 18 27
2012  56 19 27
2012  56 20 27
2012  56 21 17
2012  56 22 17
2012  56 23 17
2012  57  0 20
2012  57  1 20
2012  57  2 20
2012  57  3 20
2012  57  4 20
2012  57  5 20
2012  57  6 20
2012  57  7 20
2012  57  8 20
2012  57  9 10
2012  57 10 10
2012  57 11 10
2012  57 12 13
2012  57 13 13
2012  57 14 13
2012  57 15  7
2012  57 16  7
2012  57 17  7
2012  57 18 17
2012  57 19 17
2012  57 20 17
2012  57 21 30
2012  57 22 30
2012  57 23 30
2012  58  0 37
2012  58  1 37
2012  58  2 37
2012  58  3 23
2012  58  4 23
2012  58  5 23
2012  58  6 13
2012  58  7 13
2012  58  8 13
2012  58  9 20
2012  58 10 20
2012  58 11 20
2012  58 12 33
2012  58 13 33
2012  58 14 33
2012  58 15 43
2012  58 16 43
2012  58 17 43
2012  58 18 53
2012  58 19 53
2012  58 20 53
2012  58 21 17
2012  58 22 17
2012  58 23 17
2012  59  0 13
2012  59  1 13
2012  59  2 13
2012  59  3 20
2012  59  4 20
2012  59  5 20
2012  59  6 50
2012  59  7 50
2012  59  8 50
2012  59  9 23
2012  59 10 23
2012  59 11 23
2012  59 12 10
2012  59 13 10
2012  59 14 10
2012  59 15 23
2012  59 16 23
2012  59 17 23
2012  59 18 10
2012  59 19 10
2012  59 20 10
2012  59 21 27
2012  59 22 27
2012  59 23 27
2012  60  0 27
2012  60  1 27
2012  60  2 27
2012  60  3 33
2012  60  4 33
2012  60  5 33
2012  60  6 27
2012  60  7 27
2012  60  8 27
2012  60  9  3
2012  60 10  3
2012  60 11  3
2012  60 12  0
2012  60 13  0
2012  60 14  0
2012  60 15  3
2012  60 16  3
2012  60 17  3
2012  60 18  7
2012  60 19  7
2012  60 20  7
2012  60 21 10
2012  60 22 10
2012  60 23 10
2012  61  0  3
2012  61  1  3
2012  61  2  3
2012  61  3 30
2012  61  4 30
2012  61  5 30
2012  61  6 37
2012  61  7 37
2012  61  8 37
2012  61  9 37
2012  61 10 37
2012  61 11 37
2012  61 12 30
2012  61 13 30
2012  61 14 30
2012  61 15 27
2012  61 16 27
2012  61 17 27
2012  61 18 40
2012  61 19 40
2012  61 20 40
2012  61 21 37
2012  61 22 37
2012  61 23 37
2012  62  0 30
2012  62  1 30
2012  62  2 30
2012  62  3 30
2012  62  4 30
2012  62  5 30
2012  62  6 27
2012  62  7 27
2012  62  8 27
2012  62  9 17
2012  62 10 17
2012  62 11 17
2012  62 12 27
2012  62 13 27
2012  62 14 27
2012  62 15 20
2012  62 16 20
2012  62 17 20
2012  62 18 20
2012  62 19 20
2012  62 20 20
2012  62 21 20
2012  62 22 20
2012  62 23 20
2012  63  0 23
2012  63  1 23
2012  63  2 23
2012  63  3 23
2012  63  4 23
2012  63  5 23
2012  63  6 23
2012  63  7 23
2012  63  8 23
2012  63  9 20
2012  63 10 20
2012  63 11 20
2012  63 12  7
2012  63 13  7
2012  63 14  7
2012  63 15 27
2012  63 16 27
2012  63 17 27
2012  63 18 10
2012  63 19 10
2012  63 20 10
2012  63 21 20
2012  63 22 20
2012  63 23 20
2012  64  0 37
2012  64  1 37
2012  64  2 37
2012  64  3 30
2012  64  4 30
2012  64  5 30
2012  64  6 30
2012  64  7 30
2012  64  8 30
2012  64  9 23
2012  64 10 23
2012  64 11 23
2012  64 12 23
2012  64 13 23
2012  64 14 23
2012  64 15 17
2012  64 16 17
2012  64 17 17
2012  64 18 30
2012  64 19 30
2012  64 20 30
2012  64 21 17
2012  64 22 17
2012  64 23 17
2012  65  0 27
2012  65  1 27
2012  65  2 27
2012  65  3 20
2012  65  4 20
2012  65  5 20
2012  65  6 20
2012  65  7 20
2012  65  8 20
2012  65  9 23
2012  65 10 23
2012  65 11 23
2012  65 12 13
2012  65 13 13
2012  65 14 13
2012  65 15 17
2012  65 16 17
2012  65 17 17
2012  65 18 27
